item_id,name_en,category,subcategory,rarity,buy_price,sell_price,carry_limit,points,icon_name,icon_color,description_en
856,Twisted Stouthorn,material,,10,,7540,,,Fang,DarkBeige,"Very rare Diablos material. Obtained by breaking its horns. Stout, used in many weapons."
857,Diablos Hardhorn,material,,11,,15000,,,Fang,DarkBeige,Very rare material from Diablos and its subspecies. Obtained by breaking its horns.
360,Diablos Marrow,material,,4,,1480,,,Body,DarkBeige,"Diablos material. A valuable find, used to fortify gear. Said to be quite hard to come by."
364,Blos Medulla,material,,6,,3040,,,Body,DarkBeige,"Rare Diablos material. A valuable find, used to fortify gear. Said to be quite hard to come by."
365,Black Diablos Carapace,material,,6,,1450,,,Carapace,Gray,Rare Black Diablos material. Mostly obtained by carving. Broadly used for many purposes.
858,Black Diablos Cortex,material,,10,,3540,,,Carapace,Gray,Very rare Black Diablos material. Mostly obtained by carving. Broadly used for many purposes.
366,Black Diablos Ridge+,material,,6,,2150,,,Body,Gray,"Rare Black Diablos material. Mostly obtained as a reward. Solid, used to craft gear."
859,Black Diablos Chine,material,,10,,5440,,,Body,Gray,"Very rare Black Diablos material. Mostly obtained as a reward. Solid, used to craft gear."
367,Black Spiral Horn+,material,,6,,5700,,,Fang,Gray,"Rare Black Diablos material. Obtained by breaking its horns. Stout, used in many weapons."
860,Blackcurl Stouthorn,material,,10,,8140,,,Fang,Gray,"Very rare Black Diablos material. Obtained by breaking its horns. Stout, used in many weapons."
381,Dodogama Scale+,material,,6,,1030,,,Scale,Blue,Rare Dodogama material. Mostly obtained by carving. Broadly used for many purposes.
773,Dodogama Shard,material,,9,,1520,,,Scale,Blue,Very rare Dodogama material. Mostly obtained by carving. Broadly used for many purposes.
382,Dodogama Hide+,material,,6,,1530,,,Hide,Blue,"Rare Dodogama material. Mostly obtained as a reward. Supple, used to craft gear."
774,Dodogama Thickhide,material,,9,,2220,,,Hide,Blue,"Very rare Dodogama material. Mostly obtained as a reward. Supple, used to craft gear."
383,Dodogama Jaw,material,,6,,2120,,,Jaw,Blue,Rare Dodogama material. Obtained by breaking its head. Unusual and difficult to handle.
775,Dodogama Mandible,material,,9,,3280,,,Jaw,Blue,Very rare Dodogama material. Obtained by breaking its head. Unusual and difficult to handle.
384,Dodogama Talon,material,,6,,2060,,,Fang,Blue,"Rare Dodogama material. Obtained by breaking its forelegs. Heavy, used in many weapons."
776,Dodogama Hardclaw,material,,9,,3040,,,Fang,Blue,"Very rare Dodogama material. Obtained by breaking its forelegs. Heavy, used in many weapons."
385,Dodogama Tail,material,,6,,2210,,,Tail,Blue,"Rare Dodogama material. Obtained by carving its severed tail. Tough, used in many weapons."
777,Dodogama Lash,material,,9,,3520,,,Tail,Blue,"Very rare Dodogama material. Obtained by carving its severed tail. Tough, used in many weapons."
386,Lavasioth Scale+,material,,6,,1280,,,Scale,Gray,Rare Lavasioth material. Mostly obtained by carving. Broadly used for many purposes.
861,Lavasioth Shard,material,,10,,2860,,,Scale,Gray,Very rare Lavasioth material. Mostly obtained by carving. Broadly used for many purposes.
387,Lavasioth Carapace,material,,6,,1880,,,Carapace,Gray,"Rare Lavasioth material. Mostly obtained as a reward. Solid, used to craft gear."
862,Lavasioth Cortex,material,,10,,4360,,,Carapace,Gray,"Very rare Lavasioth material. Mostly obtained as a reward. Solid, used to craft gear."
388,Lavasioth Fang+,material,,6,,2480,,,Fang,Gray,"Rare Lavasioth material. Obtained by breaking its head. Sharp, used in many weapons."
863,Lavasioth Hardfang,material,,10,,5860,,,Fang,Gray,"Very rare Lavasioth material. Obtained by breaking its head. Sharp, used in many weapons."
389,Lavasioth Fin+,material,,6,,2560,,,Body,Gray,Rare Lavasioth material. Obtained by breaking its dorsal fin. Used for many purposes.
864,Lavasioth Grandfin,material,,10,,5920,,,Body,Gray,Very rare Lavasioth material. Obtained by breaking its dorsal fin. Used for many purposes.
390,Uragaan Scale+,material,,6,,1460,,,Scale,Gold,Rare Uragaan material. Mostly obtained by carving. Broadly used for many purposes.
865,Uragaan Shard,material,,10,,2890,,,Scale,Gold,Very rare Uragaan material. Mostly obtained by carving. Broadly used for many purposes.
391,Uragaan Carapace,material,,6,,2160,,,Carapace,Gold,"Rare Uragaan material. Mostly obtained as a reward. Solid, used to craft gear."
866,Uragaan Cortex,material,,10,,4390,,,Carapace,Gold,"Very rare Uragaan material. Mostly obtained as a reward. Solid, used to craft gear."
392,Uragaan Jaw,material,,6,,2980,,,Jaw,Gold,"Rare Uragaan material. Obtained from breaking its jaw. Unusual, used in select gear."
867,Uragaan Jaw+,material,,10,,6070,,,Jaw,Gold,"Very rare Uragaan material. Obtained from breaking its jaw. Unusual, used in select gear."
393,Uragaan Scute,material,,6,,2880,,,Body,Gold,"Rare Uragaan material. Obtained by carving its severed tail. Highly heat-resistant, used to craft gear."
868,Uragaan Scute+,material,,10,,5470,,,Body,Gold,"Very rare Uragaan material. Obtained by carving its severed tail. Highly heat-resistant, used to craft gear."
394,Uragaan Marrow,material,,6,,3100,,,Body,Gold,"Rare Uragaan material. A valuable find, used to fortify gear. Said to be quite hard to come by."
395,Uragaan Ruby,material,,7,,8400,,,Gem,Gold,A rare gem said to have formed within Uragaan tissue. Used to dramatically improve gear.
869,Uragaan Pallium,material,,11,,15000,,,Mantle,Gold,Very rare Uragaan material. Used to craft weapons powerful enough to take over the world.
396,Lava Nugget,material,,6,,1580,,,Ore,Beige,"A rare conglomerate or ore found growing on an Uragaan. Comprised of various ores, melted together."
870,Barioth Cortex,material,,10,,2910,,,Carapace,White,"Very rare Barioth material. Mostly obtained by carving. Solid, used to craft gear."
871,Barioth Thickfur,material,,10,,4410,,,Hide,White,Very rare Barioth material. Mostly obtained as a reward. Broadly used for many purposes.
872,Barioth Hardclaw,material,,10,,5910,,,Fang,White,"Very rare Barioth material. Obtained as a reward and by carving. Sharp, used in many weapons."
873,Barioth Greatspike,material,,10,,6020,,,Body,White,"Very rare Barioth material. Obtained by breaking its wings. Tough, used in many weapons."
874,Barioth Lash,material,,10,,6130,,,Tail,White,"Very rare Barioth material. Obtained by carving its severed tail. Stiff, used to craft gear."
875,Amber Hardfang,material,,10,,6240,,,Fang,Beige,"Very rare Barioth material. Obtained by breaking its head. Sharp, used in many weapons."
1309,Silversnow Pelt,material,,11,,4900,,,Hide,White,Very rare Frostfang Barioth material. Mostly obtained as a reward. Broadly used for many purposes.
1310,Bergcrusher Claw,material,,11,,7600,,,Fang,White,"Very rare Frostfang Barioth material. Obtained as a reward and by carving. Sharp, used in many weapons."
1307,Silverwhite Frostfang,material,,11,,10300,,,Fang,White,"Very rare Frostfang Barioth material. Obtained by breaking its head. Sharp, used in many weapons."
876,Nargacuga Shard,material,,10,,2940,,,Scale,Gray,"Very rare Nargacuga material. Mostly obtained by carving. Solid, used to craft gear."
877,Nargacuga Blackfur+,material,,10,,4440,,,Hide,Gray,"Very rare Nargacuga material. Mostly obtained as a reward. Solid, used to craft gear."
878,Nargacuga Lash,material,,10,,6220,,,Tail,Gray,"Very rare Nargacuga material. Obtained by carving its severed tail. Stiff, used to craft gear."
879,Nargacuga Tailspear,material,,10,,6340,,,Body,Gray,Very rare Nargacuga material. Obtained by collecting rare drops. Broadly used for many purposes.
880,Nargacuga Cutwing+,material,,10,,5940,,,Wing,Gray,"Very rare Nargacuga material. Obtained by breaking its wings. Sharp, used in many weapons."
881,Nargacuga Hardfang,material,,10,,6080,,,Fang,Gray,"Very rare Nargacuga material. Obtained by breaking its head. Tough, used in many weapons."
882,Nargacuga Mantle,material,,11,,15000,,,Mantle,Gray,Very rare Nargacuga material. Used to craft weapons powerful enough to take over the world.
883,Tigrex Shard,material,,10,,2920,,,Scale,Gold,Very rare Tigrex material. Mostly obtained by carving. Broadly used for many purposes.
884,Tigrex Cortex,material,,10,,4420,,,Carapace,Gold,"Very rare Tigrex material. Mostly obtained as a reward. Solid, used to craft gear."
885,Tigrex Lash,material,,10,,6160,,,Tail,Gold,"Very rare Tigrex material. Obtained by carving its severed tail. Stiff, used to craft gear."
886,Tigrex Hardclaw,material,,10,,6040,,,Fang,Gold,"Very rare Tigrex material. Obtained by breaking its forelegs. Sharp, used in many weapons."
887,Tigrex Hardfang,material,,10,,5920,,,Fang,Gold,"Very rare Tigrex material. Obtained by breaking its head. Sharp, used in many weapons."
888,Tigrex Mantle,material,,11,,15000,,,Mantle,Gold,Very rare Tigrex material. Used to craft weapons powerful enough to take over the world.
889,Brute Tigrex Shard,material,,10,,3640,,,Scale,Gray,Very rare Brute Tigrex material. Mostly obtained by carving. Broadly used for many purposes.
890,Brute Tigrex Cortex,material,,10,,5540,,,Carapace,Gray,"Very rare Brute Tigrex material. Mostly obtained as a reward. Solid, used to craft gear."
891,Brute Tigrex Hardclaw,material,,10,,7440,,,Fang,Gray,Very rare Brute Tigrex material. Obtained by breaking its forelegs. Used in many weapons.
892,Brute Tigrex Hardfang,material,,10,,7720,,,Fang,Gray,Very rare Brute Tigrex material. Obtained by breaking its head. Used in many weapons.
893,Glavenus Shard,material,,10,,2930,,,Scale,Red,"Very rare Glavenus material. Mostly obtained by carving. Solid, used to craft gear."
894,Glavenus Cortex,material,,10,,4430,,,Carapace,DarkPurple,"Very rare Glavenus material. Mostly obtained as a reward. Solid, used to craft gear."
895,Glavenus Hardfang,material,,10,,5930,,,Fang,DarkPurple,"Very rare Glavenus material. Obtained by breaking its head. Sharp, used in many weapons."
896,Glavenus Hellshell,material,,10,,6190,,,Carapace,DarkPurple,"Very rare Glavenus material. Obtained by breaking its back. Highly heat-resistant, used to craft gear."
897,Glavenus Tailedge,material,,10,,6450,,,Tail,DarkPurple,"Very rare Glavenus material. Obtained by carving its severed tail. Stiff, used to craft gear."
898,Molten Bursa,material,,10,,6060,,,Sac,Red,"Very rare Glavenus material. Obtained by collecting rare drops. Unusual, used to craft gear."
899,Glavenus Mantle,material,,11,,15000,,,Mantle,Red,Very rare Glavenus material. Used to craft weapons powerful enough to take over the world.
900,Acidic Glavenus Shard,material,,10,,3570,,,Scale,Cyan,"Very rare Acidic Glavenus material. Mostly obtained by carving. Solid, used to craft gear."
901,Acidic Glavenus Cortex,material,,10,,5470,,,Carapace,Cyan,"Very rare Acidic Glavenus material. Mostly obtained as a reward. Solid, used to craft gear."
902,Acidic Glavenus Hardfang,material,,10,,7370,,,Fang,Cyan,Very rare Acidic Glavenus material. Obtained by breaking its head. Used in many weapons.
903,Acidic Glavenus Spineshell,material,,10,,7510,,,Carapace,Cyan,Very rare Acidic Glavenus material. Obtained by breaking its back. Often used to craft gear.
904,Acidic Glavenus Tailedge,material,,10,,7650,,,Tail,Cyan,Very rare Acidic Glavenus material. Obtained by carving its severed tail. Used to craft gear.
905,Honed Acidcryst,material,,10,,7440,,,Body,Gold,"Very rare Acidic Glavenus material. Obtained by collecting rare drops. Unusual, used to craft gear."
906,Brachydios Cortex,material,,10,,2950,,,Carapace,DarkBlue,Very rare Brachydios material. Mostly obtained by carving. Broadly used for many purposes.
907,Fine Brachydios Ebonshell,material,,10,,4450,,,Body,DarkBlue,"Very rare Brachydios material. Mostly obtained as a reward. Solid, used to craft gear."
908,Brachydios Crown,material,,10,,5950,,,Jaw,DarkBlue,"Very rare Brachydios material. Obtained by breaking its head. Tough, used in many weapons."
909,Glowing Slime,material,,10,,4600,,,Liquid,Green,"Very rare Brachydios material. Obtained by collecting rare drops. Highly dense, used for many purposes."
910,Brachydios Pounder+,material,,10,,6100,,,Body,DarkBlue,"Very rare Brachydios material. Obtained by breaking its forelimbs. Tough, used to craft gear."
911,Brachydios Lash,material,,10,,6250,,,Tail,DarkBlue,"Very rare Brachydios material. Obtained by carving its severed tail. Stiff, used to craft gear."
912,Brachydios Pallium,material,,11,,15000,,,Mantle,DarkBlue,Very rare Brachydios material. Used to craft weapons powerful enough to take over the world.
1282,Indestructible Ebonshell,material,,11,,7800,,,Carapace,LightBeige,"Very rare Raging Brachydios material. The sturdiest material known, capable of withstanding any blast."
1283,Brach Warhead,material,,11,,10600,,,Jaw,LightBeige,Very rare Raging Brachydios material. A skull that rage has turned into something far worse.
1284,Flashpoint Slime,material,,11,,7900,,,Liquid,Red,Very rare Raging Brachydios material. Red Brachydios slime at its most volatile.
1285,Brach Obliterator,material,,11,,10900,,,Body,LightBeige,Very rare Raging Brachydios material. A violent core capable of instantly obliterating targets.
1286,Immortal Reactor,material,,12,,24000,,,Mantle,LightBeige,Very rare Raging Brachydios material. A rare organ used to render slime more volatile when in peril.
913,Garuga Shard,material,,10,,3620,,,Scale,Violet,Very rare Yian Garuga material. Mostly obtained by carving. Broadly used for many purposes.
914,Garuga Cortex,material,,10,,5520,,,Carapace,Violet,"Very rare Yian Garuga material. Mostly obtained as a reward. Solid, used to craft gear."
915,Garuga Auricle,material,,10,,5920,,,Body,Violet,"Very rare Yian Garuga material. Obtained by breaking its head. Supple, used to craft gear."
916,Fancy Beak,material,,10,,6040,,,Jaw,Violet,"Very rare Yian Garuga material. Obtained by breaking its head. Stout, used in many weapons."
917,Garuga Fellwing,material,,10,,7540,,,Wing,Violet,"Very rare Yian Garuga material. Obtained by breaking its wings. Supple, used to craft gear."
918,Garuga Lash,material,,10,,7660,,,Tail,Violet,"Very rare Yian Garuga material. Obtained by carving its severed tail. Stiff, used to craft gear."
919,Garuga Silverpelt,material,,10,,7420,,,Body,White,Very rare Yian Garuga material. Obtained by breaking its back. Used for many purposes.
920,Scratched Shell,material,,10,,6660,,,Carapace,Violet,"Very rare Scarred Yian Garuga material. Mostly obtained as a reward. Special, hardened material."
921,Zinogre Cortex,material,,9,,5560,,,Carapace,Cyan,"Very rare Zinogre material. Mostly obtained as a reward. Solid, used to craft gear."
922,Zinogre Electrofur+,material,,9,,3660,,,Body,Cyan,"Very rare Zinogre material. Mostly obtained as a reward. Solid, used to craft gear."
923,Zinogre Hardhorn,material,,9,,7780,,,Fang,Cyan,"Very rare Zinogre material. Obtained by breaking its head. Stout, used in many weapons."
924,Zinogre Hardclaw,material,,9,,7460,,,Fang,Cyan,"Very rare Zinogre material. Obtained by breaking its forelegs. Sharp, used in many weapons."
925,Zinogre Lash,material,,9,,8100,,,Tail,Cyan,"Very rare Zinogre material. Obtained by carving its severed tail. Stiff, used to craft gear."
926,Zinogre Deathly Shocker,material,,9,,7620,,,Carapace,Cyan,Very rare Zinogre material. Mostly obtained by carving. Compatible with thunder element.
927,Fulgurbug,material,,10,,4600,,,Bug,Blue,"Very rare Zinogre material, obtained with capture net while it's toppled. Compatible with thunder element."
928,Zinogre Skymerald,material,,11,,18000,,,Mantle,Cyan,Very rare Zinogre material. Used to craft weapons powerful enough to take over the world.
1241,Stygian Zinogre Cortex,material,,9,,6630,,,Carapace,Gray,"Very rare Stygian Zinogre material. Mostly obtained as a reward. Solid, used to craft gear."
